emp_no,first_name,last_name,from_date,to_date,birth_date
227333,Urs,Swist,1988-06-25,1993-06-25,1953-04-22
227333,Urs,Swist,1993-06-25,9999-01-01,1953-04-22
227358,Rafols,Muhling,1994-10-19,9999-01-01,1954-08-09
227358,Rafols,Muhling,1987-10-19,1994-10-19,1954-08-09
227361,Kazuhito,Servieres,1992-12-25,9999-01-01,1952-10-20
227361,Kazuhito,Servieres,1985-12-25,1992-12-25,1952-10-20
227388,Arif,Krychniak,1994-03-11,9999-01-01,1953-04-29
227388,Arif,Krychniak,1987-03-11,1994-03-11,1953-04-29
227394,Vishu,Georgakopoulos,1996-03-24,9999-01-01,1953-03-07
227394,Vishu,Georgakopoulos,1987-03-25,1996-03-24,1953-03-07
227399,Gregory,Champarnaud,2001-10-18,9999-01-01,1955-12-23
227399,Gregory,Champarnaud,1994-10-18,2001-10-18,1955-12-23
227409,Jianhao,Ullian,1989-04-26,9999-01-01,1953-12-21
227416,Ferdinand,Hebert,1992-08-24,9999-01-01,1954-09-11
227416,Ferdinand,Hebert,1986-08-25,1992-08-24,1954-09-11
227423,Arunas,Baby,1986-10-08,1993-10-08,1952-09-03
227423,Arunas,Baby,1993-10-08,9999-01-01,1952-09-03
227448,Steve,Puppo,1999-02-20,9999-01-01,1954-09-09
227456,Mark,Bach,1995-04-02,2001-04-01,1952-10-27
227456,Mark,Bach,2001-04-01,9999-01-01,1952-10-27
227457,Zeydy,Silva,1988-11-24,1997-11-24,1953-01-22
227457,Zeydy,Silva,1997-11-24,9999-01-01,1953-01-22
227459,Younwoo,Schmiedel,1987-11-03,1992-11-02,1953-01-09
227459,Younwoo,Schmiedel,1992-11-02,9999-01-01,1953-01-09
227463,Zorica,Tsunoo,1999-11-11,9999-01-01,1952-07-09
227465,Bartek,Ducloy,1994-05-03,9999-01-01,1955-07-08
227465,Bartek,Ducloy,1985-05-03,1994-05-03,1955-07-08
227471,Djenana,Cannane,1992-03-22,1998-03-22,1954-04-21
227471,Djenana,Cannane,1998-03-22,9999-01-01,1954-04-21
227473,Feixiong,Olivero,1989-11-26,9999-01-01,1954-05-27
227475,Kendra,Danner,1987-04-13,1993-04-12,1952-06-26
227475,Kendra,Danner,1993-04-12,9999-01-01,1952-06-26
227478,Collette,Crouzet,1985-07-30,9999-01-01,1954-06-23
227487,Bodo,Nishimukai,1995-06-07,9999-01-01,1955-10-15
227487,Bodo,Nishimukai,1986-06-07,1995-06-07,1955-10-15
227488,Takahito,Jarecki,1986-04-01,1992-03-31,1953-11-01
227488,Takahito,Jarecki,1992-03-31,9999-01-01,1953-11-01
227501,Angus,Biron,1991-04-15,9999-01-01,1953-12-25
227501,Angus,Biron,1985-04-15,1991-04-15,1953-12-25
227517,Aria,Rathonyi,1996-07-26,9999-01-01,1955-05-01
227518,Masoud,Dichev,1985-09-22,9999-01-01,1952-09-30
227530,Gilbert,Krichel,1992-05-26,9999-01-01,1954-04-20
227530,Gilbert,Krichel,1987-05-27,1992-05-26,1954-04-20
227531,Pranay,Varker,1988-06-03,1993-06-03,1952-04-14
227531,Pranay,Varker,1993-06-03,9999-01-01,1952-04-14
227553,Trygve,Schwartzbauer,1985-08-28,9999-01-01,1953-12-22
227554,Akemi,Borstler,1990-04-20,1996-04-19,1954-05-23
227554,Akemi,Borstler,1996-04-19,9999-01-01,1954-05-23
227563,Peternela,Yamaashi,1997-09-05,9999-01-01,1953-06-11
227578,Randy,Alpay,1996-06-03,9999-01-01,1954-07-22
227586,Neelam,Munawer,1986-08-04,9999-01-01,1953-07-02
227591,Byong,Genin,1994-11-06,9999-01-01,1952-02-09
227591,Byong,Genin,1988-11-06,1994-11-06,1952-02-09
227592,Mingsen,Karnin,1998-01-02,9999-01-01,1952-11-08
227593,Hugo,Leuchs,1992-10-03,2000-10-03,1953-07-20
227593,Hugo,Leuchs,2000-10-03,9999-01-01,1953-07-20
227595,Gaetan,Kragelund,1991-03-02,1996-03-01,1955-10-29
227595,Gaetan,Kragelund,1996-03-01,9999-01-01,1955-10-29
227608,Christ,Stentiford,1986-07-07,1995-07-07,1953-07-01
227608,Christ,Stentiford,1995-07-07,9999-01-01,1953-07-01
227650,Takanari,Juneja,1988-04-11,1995-04-12,1955-11-21
227650,Takanari,Juneja,1995-04-12,9999-01-01,1955-11-21
227662,Gou,Preusig,1991-03-14,9999-01-01,1954-01-27
227662,Gou,Preusig,1985-03-14,1991-03-14,1954-01-27
227676,Sakthirel,Ruemmler,1986-05-24,1991-05-24,1954-10-22
227676,Sakthirel,Ruemmler,1991-05-24,9999-01-01,1954-10-22
227684,Denis,Kusakabe,1987-08-05,9999-01-01,1953-02-25
227689,Dannz,Seuren,1993-06-06,9999-01-01,1955-10-07
227689,Dannz,Seuren,1985-06-06,1993-06-06,1955-10-07
227694,Paloma,Chandrasekhar,1991-06-26,9999-01-01,1952-06-22
227694,Paloma,Chandrasekhar,1985-06-26,1991-06-26,1952-06-22
227695,Saeed,DasSarma,1999-02-17,9999-01-01,1953-04-23
227696,Moty,Portugali,1997-08-30,9999-01-01,1952-08-23
227698,Genevieve,Majewski,1995-04-19,9999-01-01,1953-11-15
227698,Genevieve,Majewski,1989-04-19,1995-04-19,1953-11-15
227701,Frederique,Brizzi,1986-12-03,9999-01-01,1955-09-29
227710,Stamatina,Douceur,1993-01-21,9999-01-01,1952-04-30
227710,Stamatina,Douceur,1987-01-22,1993-01-21,1952-04-30
227714,Luigi,Peternell,1999-02-04,9999-01-01,1952-12-02
227726,Alejandro,Trystram,1985-09-30,9999-01-01,1952-12-08
227741,Behnaam,Kobuchi,1998-06-30,9999-01-01,1954-09-26
227752,Xinglin,Birch,1986-03-12,1993-03-12,1954-07-10
227752,Xinglin,Birch,1993-03-12,9999-01-01,1954-07-10
227772,Waiman,Michaels,1996-03-05,9999-01-01,1954-03-07
227777,Ingmar,Ibel,2000-07-18,9999-01-01,1955-12-01
227777,Ingmar,Ibel,1995-07-19,2000-07-18,1955-12-01
227781,Aleksander,Ramras,1995-06-09,2000-06-08,1955-05-13
227781,Aleksander,Ramras,2000-06-08,9999-01-01,1955-05-13
227783,Xiping,Constantine,1996-01-21,2001-01-20,1953-08-12
227783,Xiping,Constantine,2001-01-20,9999-01-01,1953-08-12
227792,Woody,Ponthieu,1994-10-02,9999-01-01,1954-11-19
227792,Woody,Ponthieu,1987-10-02,1994-10-02,1954-11-19
227801,Valery,Brobst,1993-06-05,2001-06-05,1953-03-28
227801,Valery,Brobst,2001-06-05,9999-01-01,1953-03-28
227808,Xiaoheng,Babb,1992-06-28,9999-01-01,1952-11-15
227808,Xiaoheng,Babb,1987-06-29,1992-06-28,1952-11-15
227819,Luerbio,Lichtner,1996-06-16,9999-01-01,1952-06-08
227834,Urs,Cardazo,2000-11-29,9999-01-01,1954-04-22
227834,Urs,Cardazo,1995-11-30,2000-11-29,1954-04-22
227850,Visit,Andreotta,1988-02-20,9999-01-01,1952-08-11
227854,Zvonko,Ibel,1986-03-30,9999-01-01,1953-11-05
227864,Tuval,Soicher,1996-09-18,9999-01-01,1952-05-21
227868,Ute,Hardjono,1992-05-01,9999-01-01,1953-11-11
227868,Ute,Hardjono,1986-05-02,1992-05-01,1953-11-11
227877,Leszek,Tsukune,1998-05-31,9999-01-01,1952-07-03
227885,Tesuya,Cheshire,1990-09-11,9999-01-01,1953-12-23
227885,Tesuya,Cheshire,1985-09-11,1990-09-11,1953-12-23
227889,Dipayan,Monarch,1989-12-29,1998-12-29,1954-11-21
227889,Dipayan,Monarch,1998-12-29,9999-01-01,1954-11-21
227892,George,Stille,1993-07-05,2001-07-05,1955-06-23
227892,George,Stille,2001-07-05,9999-01-01,1955-06-23
227894,Lijia,Kulisch,1998-06-10,9999-01-01,1952-12-06
227894,Lijia,Kulisch,1989-06-10,1998-06-10,1952-12-06
227907,Bogdan,Camurati,1995-12-28,2000-12-27,1955-04-08
227907,Bogdan,Camurati,2000-12-27,9999-01-01,1955-04-08
227908,Shih,Denti,1994-11-14,9999-01-01,1955-03-08
227908,Shih,Denti,1988-11-14,1994-11-14,1955-03-08
227910,Saniya,Alencar,1997-06-04,9999-01-01,1952-11-25
227913,Ingemar,Scallan,1998-09-01,9999-01-01,1953-02-11
227925,Ulises,Sgarro,1986-09-11,1993-09-11,1952-02-25
227925,Ulises,Sgarro,1993-09-11,9999-01-01,1952-02-25
227938,Uzi,Schaaf,1998-11-16,9999-01-01,1954-06-15
227938,Uzi,Schaaf,1993-11-16,1998-11-16,1954-06-15
227943,Sushant,Przulj,1998-09-07,9999-01-01,1954-09-13
227943,Sushant,Przulj,1989-09-08,1998-09-07,1954-09-13
227958,Shichao,Hennebert,1989-07-15,1996-07-15,1953-04-25
227958,Shichao,Hennebert,1996-07-15,9999-01-01,1953-04-25
227969,Falguni,Mandell,1999-10-19,9999-01-01,1952-09-28
227973,Tomofumi,Tyugu,1992-12-16,9999-01-01,1954-07-28
227973,Tomofumi,Tyugu,1986-12-17,1992-12-16,1954-07-28
228008,Guozhong,Melski,1993-08-14,9999-01-01,1952-03-19
228018,Minghong,Beerel,1985-02-26,9999-01-01,1954-12-17
228023,Hidefumi,Denna,1988-12-21,1995-12-22,1952-11-01
228023,Hidefumi,Denna,1995-12-22,9999-01-01,1952-11-01
228025,Yuguang,Papastamatiou,1991-04-20,9999-01-01,1953-06-03
228051,Yuguang,Viele,1988-12-18,9999-01-01,1954-08-29
228065,Mariusz,McFarlan,1996-09-07,9999-01-01,1952-09-17
228065,Mariusz,McFarlan,1987-09-08,1996-09-07,1952-09-17
228071,Taegyun,Laurillard,1996-11-02,9999-01-01,1953-11-05
228071,Taegyun,Laurillard,1987-11-03,1996-11-02,1953-11-05
228095,DAIDA,Suppi,1987-05-07,9999-01-01,1953-10-27
228122,Sugwoo,Kaltofen,1999-10-26,9999-01-01,1952-10-16
228130,Eben,Woycyznski,1986-07-23,1993-07-23,1953-09-25
228130,Eben,Woycyznski,1993-07-23,9999-01-01,1953-09-25
228142,Vojin,Talmor,1987-03-31,1993-03-30,1954-07-02
228142,Vojin,Talmor,1993-03-30,9999-01-01,1954-07-02
228146,Navin,Rande,1995-07-29,9999-01-01,1955-09-10
228146,Navin,Rande,1990-07-29,1995-07-29,1955-09-10
228152,Sailaja,Lung,1991-02-28,1997-02-27,1954-05-26
228152,Sailaja,Lung,1997-02-27,9999-01-01,1954-05-26
228163,Ortrud,Kossowski,1998-07-03,9999-01-01,1954-07-24
228163,Ortrud,Kossowski,1993-07-03,1998-07-03,1954-07-24
228200,Chinhyun,Teitelbaum,1992-12-11,9999-01-01,1954-12-16
228200,Chinhyun,Teitelbaum,1987-12-12,1992-12-11,1954-12-16
228223,Pranav,Hatcliff,1995-01-06,9999-01-01,1953-09-08
228223,Pranav,Hatcliff,1988-01-06,1995-01-06,1953-09-08
228227,Werner,Wendorf,1994-01-15,9999-01-01,1953-04-12
228233,Francesca,Serov,1986-07-13,9999-01-01,1953-11-24
228237,Chanjung,Vakili,1993-05-02,9999-01-01,1952-10-05
228237,Chanjung,Vakili,1988-05-02,1993-05-02,1952-10-05
228246,Bartek,Aloisi,1990-08-22,1996-08-21,1954-06-19
228246,Bartek,Aloisi,1996-08-21,9999-01-01,1954-06-19
228258,Suzette,Giaccio,1998-02-11,9999-01-01,1953-09-15
228269,Aluzio,Varman,1988-08-06,1995-08-07,1952-05-11
228269,Aluzio,Varman,1995-08-07,9999-01-01,1952-05-11
228278,Sungwon,Douceur,1999-01-06,9999-01-01,1954-07-30
228284,Along,Ressouche,1988-09-13,1997-09-13,1952-03-01
228284,Along,Ressouche,1997-09-13,9999-01-01,1952-03-01
228285,Weiwu,Pollock,1988-04-20,1995-04-21,1952-05-04
228285,Weiwu,Pollock,2002-04-21,9999-01-01,1952-05-04
228285,Weiwu,Pollock,1995-04-21,2002-04-21,1952-05-04
228307,Munir,Belinskaya,1990-12-27,9999-01-01,1955-11-22
228307,Munir,Belinskaya,1985-12-27,1990-12-27,1955-11-22
228320,Wonhee,Murrill,1991-03-13,2000-03-12,1953-10-29
228320,Wonhee,Murrill,2000-03-12,9999-01-01,1953-10-29
228331,Wilmer,Poehlman,1986-01-14,1994-01-14,1954-07-05
228331,Wilmer,Poehlman,1994-01-14,9999-01-01,1954-07-05
228337,Yechezkel,Jeansoulin,1998-05-18,9999-01-01,1955-09-14
228357,Sarita,Brookner,1985-04-14,1993-04-14,1954-09-23
228357,Sarita,Brookner,1993-04-14,9999-01-01,1954-09-23
228358,Goetz,Molenaar,1985-06-03,9999-01-01,1952-09-27
228368,Mario,Remmers,1986-10-21,1991-10-21,1952-07-11
228368,Mario,Remmers,1991-10-21,9999-01-01,1952-07-11
228374,Shahaf,McClurg,1987-04-07,1993-04-06,1954-11-08
228374,Shahaf,McClurg,1993-04-06,9999-01-01,1954-11-08
228411,Khaled,Hofstetter,1992-08-28,1999-08-29,1954-07-02
228411,Khaled,Hofstetter,1999-08-29,9999-01-01,1954-07-02
228427,Fumitaka,Rothenberg,1992-02-18,2000-02-18,1954-12-04
228427,Fumitaka,Rothenberg,2000-02-18,9999-01-01,1954-12-04
228429,Atreye,Emmerich,1994-10-15,1999-10-15,1954-04-30
228429,Atreye,Emmerich,1999-10-15,9999-01-01,1954-04-30
228436,Vugranam,Baja,1986-11-12,9999-01-01,1953-12-19
228449,Pascal,Kushnir,1996-09-29,9999-01-01,1954-12-29
228456,Zengping,Deville,1991-06-26,9999-01-01,1955-10-24
228472,Chirstian,Magalhaes,1990-02-01,1998-02-01,1954-08-19
228472,Chirstian,Magalhaes,1998-02-01,9999-01-01,1954-08-19
228480,Marc,Gornas,1987-03-23,1995-03-23,1954-06-13
228480,Marc,Gornas,1995-03-23,9999-01-01,1954-06-13
228500,Martial,Fontet,1990-04-29,9999-01-01,1953-07-03
228500,Martial,Fontet,1985-04-29,1990-04-29,1953-07-03
228507,Zine,VanScheik,1992-11-05,1997-11-05,1954-06-02
228507,Zine,VanScheik,1997-11-05,9999-01-01,1954-06-02
228517,Huei,Leaver,1998-12-24,9999-01-01,1955-07-23
228519,Lihong,Porotnikoff,1989-07-21,1997-07-21,1952-11-16
228519,Lihong,Porotnikoff,1997-07-21,9999-01-01,1952-11-16
228524,Erzsebet,Androutsos,2002-06-07,9999-01-01,1955-05-03
228524,Erzsebet,Androutsos,1993-06-07,2002-06-07,1955-05-03
228542,Mack,Quadeer,1999-06-24,9999-01-01,1952-09-17
228544,Halsur,Legleitner,1995-02-21,9999-01-01,1955-04-08
228544,Halsur,Legleitner,1988-02-21,1995-02-21,1955-04-08
228546,Matk,Chiodo,1988-08-25,1997-08-25,1955-02-26
228546,Matk,Chiodo,1997-08-25,9999-01-01,1955-02-26
228557,Sanjay,Griswold,1992-06-09,1999-06-10,1953-02-17
228557,Sanjay,Griswold,1999-06-10,9999-01-01,1953-02-17
228563,Paloma,Baer,1986-03-06,9999-01-01,1953-11-01
228564,Mohammad,Yoshimura,1992-07-31,9999-01-01,1954-04-06
228564,Mohammad,Yoshimura,1986-08-01,1992-07-31,1954-04-06
228576,Owen,Motley,1993-03-29,1999-03-29,1953-09-15
228576,Owen,Motley,1999-03-29,9999-01-01,1953-09-15
228578,JoAnne,Talmon,1990-10-16,9999-01-01,1953-11-22
228578,JoAnne,Talmon,1985-10-16,1990-10-16,1953-11-22
228587,Katsuo,Basagni,1999-11-28,9999-01-01,1955-03-22
228591,Tristan,Petereit,1996-01-22,9999-01-01,1954-06-05
228591,Tristan,Petereit,1988-01-22,1996-01-22,1954-06-05
228610,Tomokazu,Llado,1992-03-12,9999-01-01,1955-04-02
228636,Paloma,Munck,1993-12-04,9999-01-01,1954-04-10
228636,Paloma,Munck,1987-12-05,1993-12-04,1954-04-10
228654,Sudharsan,Chachaty,1995-01-13,2000-01-13,1952-11-16
228654,Sudharsan,Chachaty,2000-01-13,9999-01-01,1952-11-16
228655,Jiong,Blokdijk,2002-05-05,9999-01-01,1954-04-13
228655,Jiong,Blokdijk,1996-05-05,2002-05-05,1954-04-13
228660,Charmane,Zaiane,1990-08-28,1999-08-28,1954-11-27
228660,Charmane,Zaiane,1999-08-28,9999-01-01,1954-11-27
228666,Franziska,Conde,1997-12-12,9999-01-01,1955-01-10
228672,Goetz,Pulkowski,1993-12-17,9999-01-01,1953-10-17
228672,Goetz,Pulkowski,1986-12-17,1993-12-17,1953-10-17
228683,Girolamo,Coombs,1993-08-18,9999-01-01,1953-12-29
228683,Girolamo,Coombs,1988-08-18,1993-08-18,1953-12-29
228685,Peer,Zolotykh,2002-03-04,9999-01-01,1952-09-30
228685,Peer,Zolotykh,1995-03-04,2002-03-04,1952-09-30
228691,Ortrud,Paciorek,1991-05-31,9999-01-01,1954-07-13
228691,Ortrud,Paciorek,1985-05-31,1991-05-31,1954-07-13
228693,Hideo,Kakkad,1995-02-19,2000-02-19,1953-06-25
228693,Hideo,Kakkad,2000-02-19,9999-01-01,1953-06-25
228716,Sukumar,Rajcani,1999-03-14,9999-01-01,1954-11-07
228725,Edwin,Navazio,1988-02-12,9999-01-01,1953-08-01
228755,Kazuhira,Angot,1995-01-10,9999-01-01,1955-04-30
228755,Kazuhira,Angot,1986-01-10,1995-01-10,1955-04-30
228757,Kazuhiko,Lanteri,1991-04-10,1998-04-10,1953-08-25
228757,Kazuhiko,Lanteri,1998-04-10,9999-01-01,1953-08-25
228758,Aksel,Thummel,1990-08-26,1996-08-25,1954-08-07
228758,Aksel,Thummel,1996-08-25,9999-01-01,1954-08-07
228774,Xinan,Klyachko,1989-02-05,1995-02-05,1952-02-15
228774,Xinan,Klyachko,1995-02-05,9999-01-01,1952-02-15
228778,Yoshinari,Rettelbach,1988-08-30,1995-08-31,1952-05-09
228778,Yoshinari,Rettelbach,1995-08-31,9999-01-01,1952-05-09
228790,Djenana,Felder,1986-06-27,1995-06-27,1952-11-20
228790,Djenana,Felder,1995-06-27,9999-01-01,1952-11-20
228823,Mayuko,Gimbel,1999-05-11,9999-01-01,1954-11-07
228829,Guiseppe,Lagarias,2000-09-02,9999-01-01,1952-06-25
228829,Guiseppe,Lagarias,1992-09-02,2000-09-02,1952-06-25
228853,Mayumi,Basawa,1999-11-04,9999-01-01,1952-09-13
228858,Barton,Emmerich,1990-11-27,9999-01-01,1954-08-09
228861,KayLiang,Siksek,1988-04-19,1997-04-19,1954-09-13
228861,KayLiang,Siksek,1997-04-19,9999-01-01,1954-09-13
228889,Mircea,Frolund,1986-05-18,1992-05-17,1954-07-01
228889,Mircea,Frolund,1992-05-17,9999-01-01,1954-07-01
228895,Ugo,Fontan,1999-07-09,9999-01-01,1954-11-14
228928,Yahiko,Panwar,1996-09-22,9999-01-01,1953-03-17
228928,Yahiko,Panwar,1987-09-23,1996-09-22,1953-03-17
228929,Pascal,Borovoy,1988-10-15,1993-10-15,1952-04-14
228929,Pascal,Borovoy,1993-10-15,9999-01-01,1952-04-14
228944,Tzu,Hmelo,1992-10-23,9999-01-01,1953-08-26
228944,Tzu,Hmelo,1987-10-24,1992-10-23,1953-08-26
228960,Eberhardt,Halevi,1999-02-04,9999-01-01,1955-03-02
228961,Xiaoshan,Poupard,1996-10-15,9999-01-01,1953-06-02
228972,Amalendu,Heiserman,1994-07-18,9999-01-01,1953-03-14
228972,Amalendu,Heiserman,1985-07-18,1994-07-18,1953-03-14
228973,Cheong,Nations,2001-10-21,9999-01-01,1955-07-26
228973,Cheong,Nations,1985-10-21,1993-10-21,1955-07-26
228973,Cheong,Nations,1993-10-21,2001-10-21,1955-07-26
228982,Alagu,Ramsak,1990-04-03,9999-01-01,1955-03-23
228982,Alagu,Ramsak,1985-04-03,1990-04-03,1955-03-23
228990,Arup,Reeken,2000-10-09,9999-01-01,1955-10-04
228990,Arup,Reeken,1991-10-10,2000-10-09,1955-10-04
228993,Kristine,Marrevee,1988-11-25,1996-11-25,1955-10-08
228993,Kristine,Marrevee,1996-11-25,9999-01-01,1955-10-08
228999,Fen,Birsak,1997-08-13,9999-01-01,1954-03-09
229024,Holgard,Rajaraman,1987-01-30,1993-01-29,1953-07-14
229024,Holgard,Rajaraman,1993-01-29,9999-01-01,1953-07-14
229028,Rasiah,Whittlesey,1998-09-04,9999-01-01,1953-06-16
229046,Fabrizio,Denti,1988-10-18,1997-10-18,1955-09-20
229046,Fabrizio,Denti,1997-10-18,9999-01-01,1955-09-20
229049,Alois,Denis,1985-07-24,1992-07-24,1954-11-24
229049,Alois,Denis,1999-07-25,9999-01-01,1954-11-24
229049,Alois,Denis,1992-07-24,1999-07-25,1954-11-24
229058,Barry,Zykh,2001-01-06,9999-01-01,1953-03-08
229058,Barry,Zykh,1993-01-06,2001-01-06,1953-03-08
229061,Chinhyun,Lorho,2000-02-12,9999-01-01,1955-05-05
229061,Chinhyun,Lorho,1994-02-12,2000-02-12,1955-05-05
229069,Lucian,Crelier,1987-10-27,1995-10-27,1954-09-10
229069,Lucian,Crelier,1995-10-27,9999-01-01,1954-09-10
229070,Takushi,Cairo,1999-07-29,9999-01-01,1954-06-18
229070,Takushi,Cairo,1993-07-29,1999-07-29,1954-06-18
229088,Kasidit,Servieres,2000-01-11,9999-01-01,1955-12-01
229088,Kasidit,Servieres,1992-01-11,2000-01-11,1955-12-01
229092,Fumiya,Morrin,1992-07-10,1998-07-10,1952-03-09
229092,Fumiya,Morrin,1998-07-10,9999-01-01,1952-03-09
229111,Satoru,Schiper,1989-10-20,9999-01-01,1954-05-31
229122,Masasuke,Lichtner,1988-09-22,9999-01-01,1954-01-05
229126,Leszek,Kolvik,1991-05-04,1998-05-04,1953-07-31
229126,Leszek,Kolvik,1998-05-04,9999-01-01,1953-07-31
229137,Susanta,Prenel,1986-05-28,9999-01-01,1955-02-19
229147,Eberhardt,Birke,1996-08-29,9999-01-01,1953-10-30
229147,Eberhardt,Birke,1988-08-29,1996-08-29,1953-10-30
229155,Gino,Glowinski,1999-01-23,9999-01-01,1953-02-05
229163,Susuma,Wroclawski,1993-03-11,9999-01-01,1952-11-20
229164,Lena,Papastamatiou,1989-09-22,9999-01-01,1954-04-18
229182,Georg,Bail,1988-04-05,9999-01-01,1952-08-01
229196,Shin,Gewali,1987-05-15,1996-05-14,1953-01-09
229196,Shin,Gewali,1996-05-14,9999-01-01,1953-01-09
229208,Patricio,Christianini,1987-05-05,9999-01-01,1953-08-22
229216,Becky,Muniz,1994-12-30,9999-01-01,1954-04-30
229225,Clyde,McClure,1997-06-03,9999-01-01,1954-02-16
229231,Oscar,Toyoshima,1999-05-04,9999-01-01,1955-06-13
229240,Sachar,Kugler,1988-12-21,9999-01-01,1952-10-14
229249,Debatosh,Sgarro,1992-07-15,1999-07-16,1952-02-05
229249,Debatosh,Sgarro,1999-07-16,9999-01-01,1952-02-05
229255,George,Nannarelli,1991-05-29,1998-05-29,1954-06-10
229255,George,Nannarelli,1998-05-29,9999-01-01,1954-06-10
229259,Georgi,Narahari,1985-07-23,1991-07-23,1954-03-18
229259,Georgi,Narahari,1991-07-23,9999-01-01,1954-03-18
229266,Cathie,Munck,1994-01-25,2000-01-25,1953-04-27
229266,Cathie,Munck,2000-01-25,9999-01-01,1953-04-27
229271,Kiyokazu,Schapiro,1995-09-07,9999-01-01,1952-12-25
229271,Kiyokazu,Schapiro,1986-09-07,1995-09-07,1952-12-25
229281,Hitomi,Solovay,1988-01-26,1996-01-26,1953-03-01
229281,Hitomi,Solovay,1996-01-26,9999-01-01,1953-03-01
229307,Padma,Peroz,1994-02-10,9999-01-01,1955-09-18
229307,Padma,Peroz,1985-02-10,1994-02-10,1955-09-18
229317,Fumiya,Wegerle,1985-06-05,1991-06-05,1954-09-16
229317,Fumiya,Wegerle,1991-06-05,9999-01-01,1954-09-16
229335,Hilary,Chinin,1995-10-23,9999-01-01,1953-07-20
229335,Hilary,Chinin,1987-10-23,1995-10-23,1953-07-20
229340,Gor,Gadepally,1986-01-07,9999-01-01,1953-05-20
229347,Sedat,Hiltgen,1999-04-29,9999-01-01,1955-04-05
229367,Oscar,Katzenelson,1986-03-14,1991-03-14,1952-06-30
229367,Oscar,Katzenelson,1991-03-14,9999-01-01,1952-06-30
229368,Chuanti,Marrevee,1999-02-01,9999-01-01,1953-08-23
229368,Chuanti,Marrevee,1992-02-01,1999-02-01,1953-08-23
229377,Herb,Slutz,1988-04-19,1996-04-19,1953-06-08
229377,Herb,Slutz,1996-04-19,9999-01-01,1953-06-08
229385,Kwangjo,Guardalben,1995-01-17,9999-01-01,1954-09-02
229415,Abdelghani,Ibel,1992-03-02,9999-01-01,1953-10-23
229415,Abdelghani,Ibel,1987-03-03,1992-03-02,1953-10-23
229418,Uri,Sanella,1985-05-02,9999-01-01,1955-04-29
229423,Stafford,Murtafg,1991-05-07,9999-01-01,1955-03-19
229423,Stafford,Murtafg,1985-05-07,1991-05-07,1955-03-19
229435,Arnd,Kading,1994-07-02,9999-01-01,1954-01-17
229435,Arnd,Kading,1988-07-02,1994-07-02,1954-01-17
229443,Mohammad,Hedayat,1995-12-23,9999-01-01,1953-08-20
229444,Zeljko,Rijsenbrij,1988-01-26,1993-01-25,1953-04-04
229444,Zeljko,Rijsenbrij,1993-01-25,9999-01-01,1953-04-04
229446,Kazuhiko,Gadepally,1988-11-15,1996-11-15,1953-06-18
229446,Kazuhiko,Gadepally,1996-11-15,9999-01-01,1953-06-18
229449,Poornachandra,Valtorta,1997-10-19,9999-01-01,1952-03-18
229450,Debatosh,Tramer,1987-06-01,9999-01-01,1954-09-24
229461,Berto,Raczkowsky,1996-06-02,2002-06-02,1953-12-10
229461,Berto,Raczkowsky,2002-06-02,9999-01-01,1953-12-10
229466,Monique,Schaft,2001-07-18,9999-01-01,1954-11-05
229466,Monique,Schaft,1994-07-18,2001-07-18,1954-11-05
229469,Rosalie,Terkki,1987-11-29,1995-11-29,1954-02-17
229469,Rosalie,Terkki,1995-11-29,9999-01-01,1954-02-17
229470,Teunis,Bala,1988-08-27,9999-01-01,1955-03-28
229477,Barry,Kusakari,1987-02-19,1994-02-19,1953-09-08
229477,Barry,Kusakari,1994-02-19,9999-01-01,1953-09-08
229480,Franziska,Passafiume,1994-10-12,9999-01-01,1954-07-15
229481,Shimshon,Conti,1991-04-13,9999-01-01,1955-05-23
229481,Shimshon,Conti,1985-04-13,1991-04-13,1955-05-23
229487,Siamak,Keirsey,1988-12-21,1997-12-21,1953-03-24
229487,Siamak,Keirsey,1997-12-21,9999-01-01,1953-03-24
229513,Trygve,Lienhardt,1989-10-15,9999-01-01,1954-04-07
229516,Susanta,Gischer,1994-09-13,9999-01-01,1953-06-17
229516,Susanta,Gischer,1985-09-13,1994-09-13,1953-06-17
229539,Torsten,Kawashima,1993-04-28,9999-01-01,1952-04-11
229539,Torsten,Kawashima,1988-04-28,1993-04-28,1952-04-11
229541,Maya,Rosenbaum,1991-08-23,9999-01-01,1954-12-13
229541,Maya,Rosenbaum,1985-08-23,1991-08-23,1954-12-13
229549,Ekawit,DasSarma,1997-12-13,9999-01-01,1955-08-21
229552,Utpal,Shackel,1995-01-26,9999-01-01,1955-11-19
229552,Utpal,Shackel,1988-01-26,1995-01-26,1955-11-19
229569,Kannan,Merel,2001-12-13,9999-01-01,1955-10-05
229569,Kannan,Merel,1995-12-14,2001-12-13,1955-10-05
229571,Masanao,Pappas,1990-07-14,1996-07-13,1954-02-22
229571,Masanao,Pappas,1996-07-13,9999-01-01,1954-02-22
229578,Bernt,Ariola,1988-07-15,9999-01-01,1953-02-25
229579,Reinhard,Aumann,1988-02-07,1996-02-07,1952-02-22
229579,Reinhard,Aumann,1996-02-07,9999-01-01,1952-02-22
229587,Leucio,Zucker,1986-05-28,1994-05-28,1954-12-09
229587,Leucio,Zucker,1994-05-28,9999-01-01,1954-12-09
229612,Chuanti,Vidal,1988-02-14,9999-01-01,1954-12-06
