emp_no,first_name,last_name,to_date,salary
238992,Fox,Hiyoshi,9999-01-01,54017
249052,Houman,Awdeh,9999-01-01,40000
222438,Nishit,Sridhar,9999-01-01,40975
279707,Makato,Broder,2001-07-11,40000
492006,Francesca,Gornas,1999-09-08,44441
103730,Quingbo,Roison,2000-10-06,66732
201429,Kristine,Gecsel,9999-01-01,57495
246498,Matt,Herber,9999-01-01,51937
266236,Guenter,Cherinka,9999-01-01,40000
407027,Bernardo,Karner,9999-01-01,49133
427590,Kotesh,Manderick,2001-06-05,40000
492777,Demin,Mapelli,9999-01-01,40000
427253,Georg,Kading,9999-01-01,45184
19310,Bouchung,Guerreiro,2001-10-29,55989
472644,Toney,Gecseg,9999-01-01,50783
453466,Tonny,Stellhorn,9999-01-01,43926
401678,Tomofumi,Frijda,9999-01-01,62161
259586,Gill,Clouatre,1999-07-24,40000
490269,Hideyuki,Schaar,9999-01-01,40000
46910,Marsja,Maccarone,1995-01-04,73052
275710,Abdelwaheb,Hofmeyr,9999-01-01,51041
275854,Szabolcs,Kavraki,1995-10-25,41386
23196,Sahrah,Cheshire,9999-01-01,65710
224511,Elzbieta,Einsfeld,9999-01-01,52159
74121,Otmar,Capobianchi,2002-05-19,40000
34122,DeForest,Rossi,9999-01-01,68696
80449,Dines,Kamber,1987-10-12,40000
404484,Chikara,Usdin,9999-01-01,40000
225928,Kasturi,Huxford,9999-01-01,62596
460361,Roddy,Vieth,9999-01-01,74114
40205,Genevieve,Provine,9999-01-01,48463
18024,Uzi,Casperson,1989-08-06,57859
203104,Anestis,Mapelli,1998-01-30,40000
414783,Yinlin,Matzel,1994-10-09,49909
88015,Dmitry,Akiyama,9999-01-01,47801
40169,Remco,Isaac,9999-01-01,74199
231895,Shiv,Hmelo,9999-01-01,40000
465425,Weicheng,Pena,2001-06-18,70040
463078,Shirish,Mateescu,9999-01-01,47308
429873,Shaleah,Stanger,1997-04-08,40000
478576,Trygve,Undy,1993-08-24,60054
446991,Elgin,Polupanov,1994-10-28,51329
225931,Duke,Ranon,1997-11-22,41036
270510,Claude,Bazelow,9999-01-01,60600
30702,Vincent,Shumilov,1990-09-22,47555
78438,Susanne,Vuskovic,9999-01-01,48784
20305,Gou,Birnbaum,9999-01-01,106332
254597,Guttorm,Yurek,1990-09-21,74913
468029,Felicidad,Hofting,9999-01-01,40000
24939,Shuho,Angot,9999-01-01,43476
212340,Kokou,Erol,9999-01-01,40000
219827,Hairong,Range,9999-01-01,40000
290440,Ulf,Rossi,9999-01-01,59093
207585,Limsoon,Picel,9999-01-01,40000
262919,Naftali,Gist,1994-12-27,45859
211844,Naftali,Heyers,2000-02-11,47449
218927,Saddek,Jenevein,9999-01-01,60013
233681,Adam,Fontet,9999-01-01,40000
498984,Lenore,Trelles,9999-01-01,47051
298130,Vugranam,Aloia,1999-09-20,56283
52916,Paris,Schusler,9999-01-01,63229
452462,Demos,Esposito,9999-01-01,42265
483561,Amalendu,Ranft,9999-01-01,40000
269725,Sarita,Ranon,9999-01-01,40000
204091,Akeno,Brender,1999-01-06,62078
220195,Berhard,Brickell,9999-01-01,55635
88731,Willard,Mayerwieser,2000-06-14,40000
497821,Zhonghua,Trelles,9999-01-01,48227
432420,Tooru,Landherr,1998-01-13,61563
456394,Nectarios,Bellone,9999-01-01,67131
423497,Luisa,Driscoll,9999-01-01,43397
39852,Willard,Guenter,9999-01-01,78900
274714,Marit,Kakkad,9999-01-01,40000
72885,Yinghua,Coullard,9999-01-01,54456
24900,Zeljko,Vidya,2000-10-03,40000
426606,Adhemar,Range,9999-01-01,57683
228122,Sugwoo,Kaltofen,9999-01-01,40000
421251,Fumitaka,Assaf,9999-01-01,75044
200998,DeForest,Simkin,1996-02-17,45738
80721,Katsuyuki,Delgrossi,9999-01-01,52063
226603,Spyrose,Pokrovskii,9999-01-01,40000
244703,Krister,Perry,1994-06-30,40000
469509,Constantijn,Kaiserswerth,9999-01-01,65172
91429,Shaunak,Pollock,9999-01-01,76441
61539,Morris,Ghandeharizadeh,9999-01-01,84692
97428,Rildo,Sankaranarayanan,9999-01-01,68337
89030,Xinglin,Prochazka,9999-01-01,40000
483218,Quingbo,Nicolson,9999-01-01,40000
286429,Gina,Acton,9999-01-01,47777
278885,Akeno,Birch,9999-01-01,42668
469444,Toshimori,Kaiserswerth,2001-11-12,40000
12775,Mariangiola,Berendt,1993-10-17,69805
13202,Aram,Scharstein,9999-01-01,51915
98978,Doohun,Sidje,2002-05-24,55614
416893,Malu,Landherr,1989-06-10,48248
57882,Marsal,Bressoud,9999-01-01,62113
223299,Doowon,Bressoud,9999-01-01,74816
456840,Lubomir,Papadias,9999-01-01,70680
404358,Zita,Greibach,9999-01-01,40711
487149,Uno,Suppi,9999-01-01,40000
97135,Mechthild,Underwood,9999-01-01,54137
280247,Lorien,Desikan,9999-01-01,40000
27373,Jiafu,Varman,9999-01-01,47814
483448,Fun,Peternell,9999-01-01,56009
261409,Chiradeep,Cairo,9999-01-01,90408
420913,Poornachandra,Tibblin,9999-01-01,40000
425806,Aemilian,Limongiello,9999-01-01,40000
464859,Hyuncheol,Bonifati,9999-01-01,41799
483621,Marin,Dulin,9999-01-01,62460
200008,Zeydy,Hutter,9999-01-01,52321
31877,Masoud,Ossenbruggen,9999-01-01,40000
231194,Tonny,Burnard,9999-01-01,40000
15375,Shuho,Manders,9999-01-01,65920
403186,Kokou,Neimat,9999-01-01,40000
458712,Bingning,Miake,9999-01-01,49997
495611,Sushant,Gniady,9999-01-01,59285
80958,Geoffry,Prenel,1998-04-30,46713
215776,Adas,Ashish,9999-01-01,43918
23290,Parviz,Papsdorf,9999-01-01,62875
413930,Gil,Ferriere,9999-01-01,54945
486494,Gererd,Vural,1996-07-07,63991
442866,Aram,Wilharm,1988-07-05,58283
212307,Leni,Kirkerud,1996-11-09,75603
39239,Karsten,Benner,9999-01-01,61532
17478,Tuval,Merle,1997-08-23,40000
416136,Yonghoan,Reinhard,2000-07-07,92472
209752,Amabile,Gulak,9999-01-01,94327
499797,Wayne,Hutter,1998-09-16,50496
466159,Ebbe,Azevdeo,9999-01-01,43653
483873,Sashi,Zultner,1990-03-14,40000
91413,Ekawit,Asser,9999-01-01,40000
67478,Kokou,Luke,1989-04-30,47240
253184,Mokhtar,Riexinger,9999-01-01,72248
201109,Gita,Hertweck,1993-12-04,93983
106606,Yuuichi,Wynblatt,9999-01-01,40000
439175,Tomoyuki,Sifakis,1992-01-30,86854
226410,Gio,Sifakis,9999-01-01,66894
426392,Urs,Perly,9999-01-01,40000
483189,Guadalupe,Gente,9999-01-01,40166
105417,Rajmohan,Matzel,9999-01-01,65530
101385,Maia,Vickson,9999-01-01,53991
41593,Susuma,Grabner,9999-01-01,40000
491579,Mori,Rodite,1999-04-27,54626
431421,Sasan,Viele,2001-09-11,40000
498731,Hilary,Gronowski,1999-12-11,46731
249603,Xiaopeng,Seuren,2001-07-16,43340
46317,Susanta,Rebaine,9999-01-01,57251
34626,Udi,McConalogue,9999-01-01,55992
67833,Aleksander,Iivonen,9999-01-01,66291
90812,Marie,Thibadeau,9999-01-01,79292
458452,Mamdouh,Suwa,9999-01-01,71938
215368,Arvin,Honiden,1996-06-13,60082
210891,Mahmut,Ranze,9999-01-01,40000
440956,Herbert,Wossner,9999-01-01,41359
211781,Thanasis,Hofting,1988-01-07,58199
27381,Eirik,Ambroszkiewicz,9999-01-01,42709
438408,Sadegh,Genther,9999-01-01,53586
282261,Huai,Jumpertz,9999-01-01,47954
250216,Navid,Schueller,1998-02-06,40000
86494,Masato,Perng,9999-01-01,40000
33257,Duri,Rotem,9999-01-01,40000
249549,Hitomi,Skafidas,9999-01-01,49196
28413,Nadjib,Brodie,9999-01-01,40000
79900,Mong,Luck,1991-01-27,40000
63019,Fayez,Basawa,9999-01-01,61483
100175,Willard,Maginnis,9999-01-01,60426
268313,Arlette,Showalter,9999-01-01,71104
243799,Kiam,Chaudhury,9999-01-01,80546
444888,Takanari,Comyn,1992-02-15,40000
412024,Mihalis,Heinisuo,2001-08-14,40000
100384,Richara,Yurek,9999-01-01,42995
477838,Arra,Warwick,2002-06-21,47691
37635,Barun,Sooriamurthi,9999-01-01,60903
449082,Barry,Merey,9999-01-01,40000
19565,Zito,Riesenhuber,9999-01-01,40000
36409,Pintsang,Litzler,1999-10-19,40000
225357,Perry,Papastamatiou,9999-01-01,51027
430416,Laurentiu,Malabarba,1990-01-23,40000
61625,Shugo,Rajcani,9999-01-01,40000
411879,Amstein,Kulisch,9999-01-01,54872
420383,Shushma,Chelton,9999-01-01,54358
450354,Yagil,Cesareni,9999-01-01,40000
282824,Cordelia,Luon,9999-01-01,51440
286992,Dante,Skafidas,9999-01-01,58989
12373,Mooi,Driscoll,9999-01-01,75986
281244,Marke,Vural,9999-01-01,40000
45570,Shuho,Schwartzburd,9999-01-01,41149
431014,Toney,Masamoto,9999-01-01,40000
205313,Make,Duclos,9999-01-01,53091
220568,Xuejia,Talmon,1999-03-07,40000
457443,Wonhee,Sethi,9999-01-01,72913
81540,Emran,Manderick,1995-05-12,62658
496681,Seshu,Nastansky,9999-01-01,40000
476082,Youngkon,Vesna,9999-01-01,40000
75435,Maria,Veccia,9999-01-01,44486
94516,Toong,Rassart,9999-01-01,57736
14846,Magy,Joslin,1997-05-27,40002
10157,Nigel,Aloisi,9999-01-01,48770
484676,Erez,Barbanera,9999-01-01,46327
292032,Herb,Siprelle,9999-01-01,90190
53323,Jaewoo,Bazelow,1997-05-11,40000
278126,Zdislav,Greibach,9999-01-01,67718
481670,Suvo,Bodoff,9999-01-01,46571
14839,Changho,Cronin,9999-01-01,40000
489437,Yuriy,Chelton,9999-01-01,40000
428795,Sachar,Curless,1997-04-23,40000
75196,Marla,Kenevan,9999-01-01,42682
422005,Avishai,Stentiford,1998-03-22,40000
221235,Shen,Gimarc,9999-01-01,41864
485544,Krassimir,Spell,2002-02-06,53350
74609,Divier,Conta,2001-12-21,41187
72400,Charmane,Merel,9999-01-01,40000
407219,Ramachenga,Eldridge,2000-08-26,61854
243608,Rajmohan,Porotnikoff,9999-01-01,42539
446990,Zhanqiu,Streng,9999-01-01,40000
241666,Mechthild,Tibblin,9999-01-01,40000
16808,Kiyokazu,Katiyar,9999-01-01,87215
50985,Mototsugu,Krichel,9999-01-01,75756
36564,Guttorm,Peyn,1989-03-23,40000
283740,Stella,Selenyi,9999-01-01,62254
424619,Garnet,Kugler,9999-01-01,44692
496668,Sakthirel,Hockney,9999-01-01,62592
17329,Shaunak,Tyugu,1999-03-14,58239
403406,Monique,Hammerschmidt,9999-01-01,49531
81549,Takahira,Leslie,9999-01-01,47207
294069,Fei,Stellhorn,9999-01-01,40000
263514,Mayuko,Lorie,9999-01-01,40000
413649,Teruyuki,Farrel,1995-10-06,56207
467058,Gift,Kaltofen,9999-01-01,51404
283529,Lucien,Ertl,9999-01-01,86638
455441,Yifei,Schiper,9999-01-01,80803
34121,Cordelia,Falco,1993-08-08,50950
218228,Francesca,Auyong,9999-01-01,64688
416991,Weiwu,Lund,9999-01-01,48255
66687,Kien,Simmen,2001-01-26,75962
211675,Yunming,Kalloufi,1997-09-05,53447
263360,Sanjeeva,Butterworth,9999-01-01,62646
57342,Arnd,Krychniak,9999-01-01,64880
418946,Alejandra,Farrow,9999-01-01,51650
486364,Rosalyn,Ramras,9999-01-01,53182
242886,Guadalupe,Nitsch,9999-01-01,40004
450032,Oguz,Weedon,9999-01-01,43245
459177,Duangkaew,Velardi,9999-01-01,74496
299297,Sibyl,Beerel,9999-01-01,47353
25547,Krassimir,Ranum,9999-01-01,40000
441191,Subir,Quittner,2001-12-01,40000
488220,Tetsurou,Ouhyoung,9999-01-01,74993
283247,Mong,Zolotykh,1993-10-15,40000
266389,Armond,Pauthner,9999-01-01,61555
28632,Arne,Boreale,9999-01-01,40000
98838,Kazuhito,Deville,9999-01-01,70627
441144,Muneo,Bolsens,9999-01-01,44121
213592,Kwok,Schaaf,9999-01-01,45064
70242,Tadahiro,Veccia,1992-07-16,40000
230553,Oldrich,Mapelli,9999-01-01,53965
292313,Shushma,Baaleh,9999-01-01,40000
46563,Marlo,Veldwijk,9999-01-01,40000
417747,Yucel,Parhami,2001-10-25,74475
104765,Giordano,Samarati,1999-03-22,65293
422233,Aemilian,Koshino,9999-01-01,43699
31543,Srinidhi,Siksek,2000-07-26,56768
100024,Godehard,Pelz,9999-01-01,70235
285961,Tristan,Aloisi,9999-01-01,40000
263210,Atreyi,Hoppenstand,9999-01-01,55735
417460,Stafford,Schwaller,9999-01-01,40000
491005,Jeanna,Irland,9999-01-01,50933
461769,Bodo,Birge,9999-01-01,66139
293293,Duro,Ramamoorthy,1993-03-12,40000
434789,Heeju,Vuskovic,9999-01-01,44146
263002,Ramzi,Bernatsky,9999-01-01,52819
457982,Arumugam,Vecchi,9999-01-01,40000
421046,Olivera,Swiss,9999-01-01,53732
86493,Yongmin,Katalagarianos,1996-05-15,40000
259866,Qingxiang,Ghazalie,1994-04-11,40000
495087,Shaibal,Ulupinar,9999-01-01,40000
411752,Remko,Nitsche,9999-01-01,40000
103759,Rance,Rajaraman,9999-01-01,47687
457138,Stepehn,Baek,9999-01-01,62673
285789,Uli,Welham,1992-12-15,75992
60068,Giap,Plavsic,9999-01-01,40000
11459,Duke,Suomi,9999-01-01,40000
23455,Aemilian,Sethi,9999-01-01,44109
225899,Pradeep,Penttonen,9999-01-01,49109
253081,Jenwei,Setlzner,9999-01-01,40000
268717,Zejun,Pettis,9999-01-01,51315
490799,Mariangiola,Polajnar,9999-01-01,42509
39236,Faiza,Nivat,1993-04-04,85578
493671,Mikhail,Chiola,9999-01-01,56912
20065,Mana,Onuegbe,9999-01-01,51604
29652,Khatoun,Chleq,9999-01-01,40000
267015,Abdulah,Bahk,1998-10-22,40000
217687,Georg,Schwabacher,9999-01-01,57614
255400,Alair,Yetto,9999-01-01,59347
61578,Temple,Taubenfeld,2001-12-12,52314
492731,Valery,Valiente,9999-01-01,56869
99412,Shuho,Christ,1997-08-14,40000
25730,Shao,Monarch,9999-01-01,67870
447072,George,Mukaidono,9999-01-01,40000
76549,Goetz,Narwekar,9999-01-01,57651
411423,Mohua,Passafiume,1995-03-08,73831
38842,Alper,Mukaidono,9999-01-01,56585
448400,Mokhtar,Kakkad,9999-01-01,47945
17436,Chirstian,Munawer,9999-01-01,79815
52054,Margo,Rubsam,2001-12-19,70676
52933,Gurbir,Uludag,9999-01-01,57801
474158,Jongsuk,Heijenga,9999-01-01,40000
61568,Uno,Birta,9999-01-01,40000
244590,Takanari,Azadmanesh,9999-01-01,40000
75668,Sarita,Bratsberg,9999-01-01,82285
433891,Samphel,Bamford,9999-01-01,53071
400187,Nigel,Pews,9999-01-01,40000
225037,Uzi,Karnin,9999-01-01,48528
14483,Supot,Marrevee,9999-01-01,40000
258061,Elvis,Kakkar,9999-01-01,43918
233701,Shen,Nollmann,9999-01-01,76431
290602,King,Hiltgen,9999-01-01,40614
249568,Khosrow,Crelier,9999-01-01,40000
210484,Masasuke,Gihr,9999-01-01,42556
241753,Manohar,Setlzner,1998-06-03,40000
292173,Volkmar,Preusig,1998-11-15,95687
477271,Susanna,Gyimothy,9999-01-01,40000
64226,Margo,Mersereau,9999-01-01,78875
21133,Carrsten,Brizzi,1997-08-26,80323
449726,Geoffry,Hofstetter,2001-07-06,40000
207050,Navin,Khasidashvili,9999-01-01,48961
38715,Jianhua,Dayana,2001-10-31,47766
271284,Jackson,Barvinok,9999-01-01,49990
259922,Terresa,Kitsuregawa,1998-08-09,40000
296555,Tuval,Chiodo,9999-01-01,40000
230367,Susuma,Lubachevsky,9999-01-01,83695
452642,Takahiro,Schiettecatte,1995-03-31,52507
54651,Arnd,Rando,2001-04-29,41693
84758,Toong,Usery,1991-09-03,44444
403888,Qunsheng,Karner,9999-01-01,82597
247210,Guoxiang,Kuzuoka,9999-01-01,49246
278308,Sadun,Velasco,9999-01-01,50171
19709,Xiaopeng,Asmuth,9999-01-01,62904
297405,Susanna,Eterovic,9999-01-01,40000
237769,Herb,Daescu,9999-01-01,55234
82646,Shugo,Plump,9999-01-01,48979
259310,Pranav,Zastre,1994-02-12,53905
63291,Subhrajyoti,Budinsky,9999-01-01,43466
401670,Pohua,Badr,9999-01-01,42727
64450,Aran,Raney,9999-01-01,60474
439337,Alair,DiGiano,1998-11-22,79338
200700,Krister,Ducloy,9999-01-01,40000
69544,Flemming,Falster,9999-01-01,54478
274355,Mara,Pfau,2000-09-18,40000
231602,Leaf,Azumi,9999-01-01,40000
70117,Arie,Bail,9999-01-01,40848
480244,Etsuo,Pettis,9999-01-01,40000
288721,Ohad,Panwar,9999-01-01,73514
495136,Barna,Sherertz,9999-01-01,83597
261486,Bezalel,Schreiter,9999-01-01,40000
218983,Yannis,Tasistro,9999-01-01,40000
49675,Uri,Tchuente,9999-01-01,80001
201733,Kirk,Melichar,9999-01-01,40000
476578,Pradeep,Pelc,1995-09-26,64623
408468,Uma,Demian,1987-10-26,40000
287687,Francoise,Genin,9999-01-01,40000
52703,Gian,Sidje,9999-01-01,41787
88833,Godehard,Walston,2000-05-09,66974
37176,Panayotis,Daescu,9999-01-01,45396
97540,Lubomir,Brodal,9999-01-01,40000
212295,Shahid,Lukaszewicz,9999-01-01,58712
274696,Hailing,Armand,1994-02-27,56487
250671,Aloys,Maksimenko,9999-01-01,44892
458054,Yagil,Benaini,9999-01-01,40000
208742,Heather,Ruther,9999-01-01,75944
108716,Adas,Leivant,2000-06-06,56037
50878,Anneke,Ratnaker,1997-10-07,47217
65882,Tesuro,Cyre,1990-03-11,42349
269950,Huei,Irland,9999-01-01,50116
257876,Kiam,Isard,9999-01-01,44891
492622,Pintsang,Kading,9999-01-01,75306
29063,Mary,Seuren,9999-01-01,41782
216904,Khosrow,Leivant,9999-01-01,40000
31196,Barry,Emmart,1998-05-22,40000
416694,Ebru,Remmele,9999-01-01,40000
269237,Maik,Naudin,9999-01-01,40490
407649,Uriel,Waeselynck,9999-01-01,82839
277580,Jaques,Schaar,9999-01-01,64288
487782,Charlene,Syrotiuk,1998-05-05,52350
286777,Garnet,Demos,9999-01-01,80481
462284,Samphel,Farrow,9999-01-01,69717
287373,Mabry,Beznosov,9999-01-01,57103
248038,Golgen,Stellhorn,9999-01-01,52235
49709,Indrajit,Roisin,1997-10-21,48530
449013,Xiping,Collette,9999-01-01,82660
427371,Emdad,Ballarin,9999-01-01,40000
291649,Arnould,Kruskal,9999-01-01,83556
468369,Trygve,Iacovou,9999-01-01,58807
275991,Tzu,Staudhammer,9999-01-01,40000
84977,Godehard,Menhardt,2001-07-20,54499
454966,Genta,Goodrum,9999-01-01,88871
450054,Shigeichiro,Cronin,1994-09-26,55501
422463,Kellyn,Benzaken,9999-01-01,42331
444421,Chaoyi,Tsunoo,9999-01-01,40000
412621,Bouchung,Lamparter,9999-01-01,40000
434082,Filipe,Swick,9999-01-01,40000
26442,Mingsen,Cromarty,1987-08-23,41663
248012,Shirish,Menhoudj,9999-01-01,40000
453325,Yahiko,Terwilliger,1989-05-15,41206
483857,Maria,Rabejac,2002-02-03,49782
285551,Zita,Erie,9999-01-01,76269
69845,Kinh,Tanemo,9999-01-01,40915
87022,Mario,Eterovic,9999-01-01,40000
258800,Margareta,Shanbhogue,9999-01-01,43292
492419,Berto,Shanbhogue,9999-01-01,40000
51662,Shir,Varman,9999-01-01,53867
54484,Elvis,Heuser,1995-01-17,72888
50182,Unal,Kossowski,9999-01-01,40000
10909,Georgi,Atchley,9999-01-01,80935
16331,Giap,Garnham,2000-12-27,63123
462049,Sachar,Antonisse,9999-01-01,60552
486570,Shridhar,Herber,1998-08-22,40000
485367,Carrsten,Comellas,1999-12-01,56887
77241,Uri,Sommen,9999-01-01,55656
247323,Shaz,Godskesen,9999-01-01,46312
416663,Chiranjit,Beeson,9999-01-01,40000
100721,Poornachandra,Bade,9999-01-01,62649
471707,Ramachenga,Serra,9999-01-01,59356
411851,Parke,Deville,9999-01-01,52661
57807,Xiadong,Ferriere,1992-05-04,50069
10066,Kwee,Schusler,9999-01-01,69736
258673,Genki,Harbusch,2000-05-23,40000
81303,Ghassan,Berstel,9999-01-01,70323
476084,Reinhard,Ranst,9999-01-01,53326
250670,Martien,Pehl,1997-12-11,54293
468245,Xiaoqiang,Erev,9999-01-01,66469
253911,Sumant,Siepmann,1997-01-06,42855
259260,Morris,Pfau,9999-01-01,49169
43776,Xuedong,Feldhoffer,9999-01-01,44288
210911,Taisook,Diderrich,9999-01-01,40000
89714,Shigehito,Colorni,1993-11-04,73383
420552,Shahab,Zeidenstein,9999-01-01,41346
37768,Taizo,Carrere,9999-01-01,63585
492425,Masamitsu,Kopetz,9999-01-01,40000
211576,Gilbert,Oaver,9999-01-01,78240
75221,Bilhanan,Pelc,9999-01-01,40000
456783,Shaunak,Furudate,9999-01-01,64337
10327,Roded,Facello,1993-05-22,54734
21288,Nechama,Wendorf,9999-01-01,40000
84320,Arve,Koyama,1999-08-18,40000
88401,Evgueni,Eiter,9999-01-01,87467
427488,Bingning,Norsworthy,9999-01-01,66775
468355,Huai,Matzen,9999-01-01,68630
55715,Heon,Silva,9999-01-01,46982
414771,Srinidhi,Gimarc,9999-01-01,40000
91018,Vitali,Binding,9999-01-01,40000
79158,Georgi,Merro,9999-01-01,40000
491570,Arvin,Coney,9999-01-01,40000
444503,Koichi,Garnham,9999-01-01,40000
263398,Rutger,Gente,9999-01-01,43104
106797,Aran,Raoux,9999-01-01,58863
287267,Lunjin,Cummings,9999-01-01,50463
263223,Hisao,Khalil,1998-06-08,40000
264190,Limsoon,Schaap,9999-01-01,60119
272254,Danel,Lambe,9999-01-01,52545
243415,Ferdinand,Fargier,2000-05-04,40000
404762,Mara,Leijenhorst,1990-08-02,43803
200798,Godehard,Kossowski,9999-01-01,76330
232446,Chirstian,Siepmann,1995-05-11,44586
57489,Jaihie,Benaini,9999-01-01,63167
427744,Magy,Lunt,9999-01-01,55946
265479,Seshu,Babb,2001-06-26,40000
470578,Reuven,Staelin,9999-01-01,60945
106376,Sajjad,Poehlman,1997-03-12,40000
255151,Rasiah,Reghbati,9999-01-01,53248
232597,Weiye,Butner,9999-01-01,40000
100705,Radhika,McFarlan,1993-12-24,40000
37619,Xuedong,DuCasse,9999-01-01,63840
208751,Teunis,Brookner,1998-09-24,73036
441182,Mayumi,Benantar,9999-01-01,40000
50375,Tiina,Kampfer,2000-09-03,59355
202211,Izaskun,Janocha,9999-01-01,53954
480106,Brewster,Frezza,9999-01-01,68625
26856,Kazuhiko,Cooke,9999-01-01,50395
34143,Gay,Beilner,9999-01-01,67335
464871,Tze,Alameldin,9999-01-01,40190
96921,Along,Waymire,1997-11-13,40000
227394,Vishu,Georgakopoulos,9999-01-01,40000
62566,Giap,Lipner,9999-01-01,40000
428630,Jenwei,Orsini,9999-01-01,67106
489674,Maja,Tramer,9999-01-01,40000
208935,Karoline,Stroustrup,1998-07-26,40000
34552,Souichi,Llado,9999-01-01,73652
297639,Serenella,Auyong,9999-01-01,48298
404533,Kankanahalli,Heping,9999-01-01,57699
202423,Bikash,Veeraraghavan,9999-01-01,65110
86265,Georg,Peres,2000-11-18,42899
93958,Morrie,Cyre,1986-07-25,40000
252070,Valeska,Katalagarianos,9999-01-01,66223
483954,Ohad,Morrow,9999-01-01,41059
478095,Gal,Perz,9999-01-01,75546
485309,Ute,Rahier,9999-01-01,56554
298552,Paris,Rosaz,1995-07-11,40000
469799,Genki,Bahl,9999-01-01,40000
51501,Mikhail,Range,9999-01-01,40000
210710,Nevio,Farrar,9999-01-01,76571
206840,Demos,Tomescu,1989-08-01,75435
410307,Aleksander,Simmen,9999-01-01,67827
26317,Valdiodio,Weedman,9999-01-01,85740
498699,Hilari,Zeleznik,1985-09-28,40000
102052,Shaunak,Krychniak,9999-01-01,40281
107682,Georgi,Leonhardt,9999-01-01,40000
211875,Venkatesan,Azevdeo,9999-01-01,55218
61486,Weiye,Bierman,9999-01-01,63776
409559,Ibibia,Rosca,9999-01-01,40000
200809,Arvin,Basawa,9999-01-01,54821
293935,Gila,Conry,9999-01-01,48982
460987,Visit,Smeets,9999-01-01,67434
267750,Sahrah,Suppi,9999-01-01,62187
432068,Arif,Wegerle,9999-01-01,55760
19205,Moto,Sinitsyn,9999-01-01,93690
229822,Vidya,Basagni,9999-01-01,77506
233706,Lansing,Mawatari,9999-01-01,40000
22861,Susumu,Baja,9999-01-01,56524
234804,Uriel,Sidou,9999-01-01,40000
426809,Jiann,Spieker,9999-01-01,40000
236878,Lech,Savasere,9999-01-01,75774
427686,Sangeeta,Asser,9999-01-01,54411
75378,Koldo,Msuda,1997-02-08,40000
13670,Moti,Takanami,9999-01-01,40000
81036,Alassane,Fargier,9999-01-01,40000
266774,Weiwu,Vingron,1999-10-18,40000
467235,Serge,Zeilberger,1990-06-15,74167
456891,Berhard,Griswold,1996-08-06,71803
38244,Phillip,Madeira,9999-01-01,72130
216722,Leen,Sudbeck,9999-01-01,45474
450939,Herb,Vieth,2001-06-28,48195
415526,Sailaja,Blokdijk,1994-04-10,72075
51446,Byong,Uehara,1992-09-10,40000
253785,Eckart,Smailagic,9999-01-01,56646
65392,Poorav,Aseltine,1999-02-04,68719
87347,Kazuhiko,Katalagarianos,1995-03-25,49902
492006,Francesca,Gornas,1997-01-07,44441
232977,Perla,Chenney,9999-01-01,54497
214010,Steen,Melski,9999-01-01,40000
244628,Doowon,Trogemann,1990-07-09,63423
223476,Carrsten,Avouris,9999-01-01,60688
48379,Yuichiro,Boudaillier,1993-01-04,40000
34522,Sibyl,Rijckaert,9999-01-01,53327
425817,Cedric,Berstel,9999-01-01,45071
471400,Jixiang,Panangaden,1998-08-31,49850
255636,Itzchak,Docker,9999-01-01,52970
280410,Kankanahalli,Kemmerer,1997-06-22,40000
84707,Odinaldo,Ushiama,9999-01-01,40000
214716,Hironobu,Makrucki,9999-01-01,69425
260693,Oksana,Mungall,9999-01-01,71136
461956,Hitomi,Zuberek,9999-01-01,75720
227517,Aria,Rathonyi,9999-01-01,75567
490273,Hilary,Luby,9999-01-01,40000
488053,Gen,Maraist,9999-01-01,40000
271453,Shalesh,Gadepally,9999-01-01,52819
436484,Florina,Dehkordi,9999-01-01,43765
410525,Inderjeet,Shiratori,2000-01-13,40000
296816,Aris,Macedo,9999-01-01,40000
467308,Ishfaq,Cappello,9999-01-01,40959
219017,Atilio,Cangellaris,9999-01-01,76158
456556,Gay,Ghemri,9999-01-01,57255
269000,Tadanori,Krybus,2000-05-22,80244
265675,Sachin,Chiola,9999-01-01,40000
92922,Aluzio,Eiter,1990-05-12,74507
31367,Paloma,Antonakopoulos,9999-01-01,40000
53607,Moheb,Lorch,9999-01-01,54497
203656,Chinhyun,Brodal,9999-01-01,71705
109470,Aram,Moffat,9999-01-01,76886
53747,Yechezkel,Shimshoni,9999-01-01,43831
401264,Jahangir,Ballarin,9999-01-01,40000
